家,家,가,https://hanja.dict.naver.com/#/entry/ccko/729c789d096c46f3a863e0f04ed75e47
家,家家禮,가가례,https://hanja.dict.naver.com/#/entry/ccko/4ea956e1a6874469b4b0d2f7db303a8d
家,在家出家,재가출가,https://hanja.dict.naver.com/#/entry/ccko/4a057deef83b43ff8a4cc5b4822c63f8
家,家家聖者,가가성자,https://hanja.dict.naver.com/#/entry/ccko/6396c9b859c5445ba4e16ff4cc214dc0
家,家族國家,가족국가,https://hanja.dict.naver.com/#/entry/ccko/e1e502bd093c460faa55ca26193f97e4
家,家家脫袴,가가탈고,https://hanja.dict.naver.com/#/entry/ccko/8b15ccd6122f45e98b5e5eb98391c2aa
家,家家斵磨,가가착마,https://hanja.dict.naver.com/#/entry/ccko/b783230f3b9746e9a6237f6fc6e61a26
家,家父長制國家,가부장제국가,https://hanja.dict.naver.com/#/entry/ccko/cbca979d8f4649ba8c710187bc19c8e8
家,企業家型戰略家,기업가형전략가,https://hanja.dict.naver.com/#/entry/ccko/8b4c908bbbf64b39929e21c3e8b2b0f5
家,家族,가족,https://hanja.dict.naver.com/#/entry/ccko/37fe2478da414691b84561eedb91f86d
家,家庭,가정,https://hanja.dict.naver.com/#/entry/ccko/4b8099a5424d44208549fb70fd519a03
家,國家,국가,https://hanja.dict.naver.com/#/entry/ccko/ec14972312014710a3a25565cc4ba191
家,作家,작가,https://hanja.dict.naver.com/#/entry/ccko/c9c809c8cf3442ebb9f2af8048f844c5
家,家畜,가축,https://hanja.dict.naver.com/#/entry/ccko/f8c931eba3a648a4926b9bba16a2bee8
家,畫家,화가,https://hanja.dict.naver.com/#/entry/ccko/06b2be67c1e546ed965db8cc1087dd24
歌,歌,가,https://hanja.dict.naver.com/#/entry/ccko/cdf36f204c2e42f08d96c68f4c71164c
歌,歌謠,가요,https://hanja.dict.naver.com/#/entry/ccko/b381f31eb1ad478b839b4e6b487e07e8
歌,歌詞,가사,https://hanja.dict.naver.com/#/entry/ccko/52c9acd68c7e464cbdefc6036f75bae1
歌,歌手,가수,https://hanja.dict.naver.com/#/entry/ccko/855c90be6b0f4d1f83542fa1358dbaf3
歌,歌曲,가곡,https://hanja.dict.naver.com/#/entry/ccko/d34607287537497d8945b0240d20c072
歌,歌舞,가무,https://hanja.dict.naver.com/#/entry/ccko/1e82cf2d02d447f3a207f42434834ef9
歌,戀歌,연가,https://hanja.dict.naver.com/#/entry/ccko/306ee4e54867476eaa591ed42891078d
歌,謳歌,구가,https://hanja.dict.naver.com/#/entry/ccko/f526fba1279740c882f37c757db35edf
歌,歌客,가객,https://hanja.dict.naver.com/#/entry/ccko/142f118ad20f49d19877703b9aa0ad31
歌,雜歌,잡가,https://hanja.dict.naver.com/#/entry/ccko/35282aaae4f149858f94deffb0380814
歌,太平歌,태평가,https://hanja.dict.naver.com/#/entry/ccko/8ec3e7c550f644828204405d73d4bdce
歌,凱歌,개가,https://hanja.dict.naver.com/#/entry/ccko/861d516c923f493cb3d1d657639bdc73
歌,何如歌,하여가,https://hanja.dict.naver.com/#/entry/ccko/56a3570f91c74732bc585e558db64746
歌,道德歌,도덕가,https://hanja.dict.naver.com/#/entry/ccko/f5fb9c8a0ef442ccb5229fdfab733dbc
歌,龍飛御天歌,용비어천가,https://hanja.dict.naver.com/#/entry/ccko/a60f2950cb6843099e686fa4dfa25753
價,價,가,https://hanja.dict.naver.com/#/entry/ccko/638c5651243e4ab69acbbe7d5d549f3b
價,價値,가치,https://hanja.dict.naver.com/#/entry/ccko/1d77d0fd798641e480b2c786fac3dcda
價,評價,평가,https://hanja.dict.naver.com/#/entry/ccko/d5e634715e0c4a22bc099dc0e986627f
價,價格,가격,https://hanja.dict.naver.com/#/entry/ccko/6105272a3a9a4dbf95410012f917a26f
價,價値觀,가치관,https://hanja.dict.naver.com/#/entry/ccko/3e5e06dbe57d4578b30b4caa8f406261
價,物價,물가,https://hanja.dict.naver.com/#/entry/ccko/7b8e9bbea66046169c92402142e1dff6
價,代價,대가,https://hanja.dict.naver.com/#/entry/ccko/e7c2183b43614ffb9ad2e5ff7afe18eb
價,廉價,염가,https://hanja.dict.naver.com/#/entry/ccko/71841bf3d3f5418eb87a1d55c8607b8c
價,減價償却,감가상각,https://hanja.dict.naver.com/#/entry/ccko/8d84bd8092734aa2b9700f386606b1a9
價,價折,가절,https://hanja.dict.naver.com/#/entry/ccko/18ce7e7748e14cbfb87f7571a0c9abc1
價,越價,월가,https://hanja.dict.naver.com/#/entry/ccko/f9dff4e6934b4f2f8e2b9f0af7bf41d1
價,本價,본가,https://hanja.dict.naver.com/#/entry/ccko/1268889ce64a4e0dab0f2aa8e1ce0639
價,番價,번가,https://hanja.dict.naver.com/#/entry/ccko/21583327756344e2ab596f3e62512f9e
價,驅價,구가,https://hanja.dict.naver.com/#/entry/ccko/2e2547329a304143bb1f9e677a51e574
價,食價,식가,https://hanja.dict.naver.com/#/entry/ccko/40933baea0d045cc833cb109ce3d047b
加,加,가,https://hanja.dict.naver.com/#/entry/ccko/c0513fe5e0c147ca9db79c4574111b78
加,增加,증가,https://hanja.dict.naver.com/#/entry/ccko/335f74fd313545a98c8f66381048a1c8
加,追加,추가,https://hanja.dict.naver.com/#/entry/ccko/94d67b7727204a97b52964d1592a049d
加,添加,첨가,https://hanja.dict.naver.com/#/entry/ccko/e2020220c7ac4ae1ba96251d135f36a3
加,加入,가입,https://hanja.dict.naver.com/#/entry/ccko/5bb72e46e8a8413baf7b012c704cee38
加,加減,가감,https://hanja.dict.naver.com/#/entry/ccko/64021cbd22ff405b95304d1e07d7d7c4
加,參加,참가,https://hanja.dict.naver.com/#/entry/ccko/3c3cac258bb74a8790bb67e4f945c3fb
加,加工,가공,https://hanja.dict.naver.com/#/entry/ccko/63a143a8eed14694a73d49094965d7a2
加,加擔,가담,https://hanja.dict.naver.com/#/entry/ccko/f05a1babebaf498cb4955b8cb7c65f82
加,加速度,가속도,https://hanja.dict.naver.com/#/entry/ccko/e92693c539e043a0aecd40d17f62a805
加,加熱,가열,https://hanja.dict.naver.com/#/entry/ccko/9f570c5f94e54a649f14fc0135f32e88
加,加減乘除,가감승제,https://hanja.dict.naver.com/#/entry/ccko/102708d088de4a0386bdfba0ae815be4
加,加錄,가록,https://hanja.dict.naver.com/#/entry/ccko/1802b53b0e234330b7510f5ff04ea3be
加,加痛,가통,https://hanja.dict.naver.com/#/entry/ccko/253fc784a319443c970f5938d8a49849
加,加資,가자,https://hanja.dict.naver.com/#/entry/ccko/4cede77fcfa243bdbda4ef70a26a57ae
可,可,가,https://hanja.dict.naver.com/#/entry/ccko/9e7abc4f5174441bbcd73a2f9c5f1a94
可,可不可,가불가,https://hanja.dict.naver.com/#/entry/ccko/3de92bc1c6ca42999a6e7d23da760149
可,可歎可歎,가탄가탄,https://hanja.dict.naver.com/#/entry/ccko/5361e7dcd80d45e381abc0d78e96dfb7
可,不可近不可遠,불가근불가원,https://hanja.dict.naver.com/#/entry/ccko/60297e8df9ee4415aca68aeb77aaf680
可,愛人無可憎憎人無可愛,애인무가증 증인무가애,https://hanja.dict.naver.com/#/entry/ccko/fcbf9a7373a64955b64ebc8d06feedd1
可,忤上典猶可生忤班下不可生,오상전유가생 오반하불가생,https://hanja.dict.naver.com/#/entry/ccko/73805779655d4e11af66b0d566ba3aa2
可,十丈水裏可知一丈人裏不可知,십장수리가지 일장인리불가지,https://hanja.dict.naver.com/#/entry/ccko/8c5a117becea4e4b9f40a68a1d84729b
可,可能,가능,https://hanja.dict.naver.com/#/entry/ccko/9bb36eb28cde478f9c3f1285d8d78a1a
可,不可殺,불가살,https://hanja.dict.naver.com/#/entry/ccko/543220bc0d1e4774a23273c2279f212f
可,不可,불가,https://hanja.dict.naver.com/#/entry/ccko/0b6e87d93c1345e1900d0d121a3c6ee2
可,可憐,가련,https://hanja.dict.naver.com/#/entry/ccko/b0187fda2ffe4f3d98b216c39c04a35a
可,許可,허가,https://hanja.dict.naver.com/#/entry/ccko/6f6f85ac585e4c108bb423999fdd6969
可,可決,가결,https://hanja.dict.naver.com/#/entry/ccko/b014efa737154cbfa30f13c1c751716a
可,可能性,가능성,https://hanja.dict.naver.com/#/entry/ccko/d6ec7d844f314d35bae1a10c3d44da94
可,可否,가부,https://hanja.dict.naver.com/#/entry/ccko/9866f83abbcc42ec8421ee921ef20d7d
假,假,가,https://hanja.dict.naver.com/#/entry/ccko/e3f9fbac1cce4d2f86d3b5e884b65c79
假,假借,가차,https://hanja.dict.naver.com/#/entry/ccko/c0bcb32e9ac44caf8b3e16b205c4942f
假,假定,가정,https://hanja.dict.naver.com/#/entry/ccko/becbc4f68871478dabf38f2c14108865
假,假飾,가식,https://hanja.dict.naver.com/#/entry/ccko/2adce57e60ea4b258646214c77745c29
假,假處分,가처분,https://hanja.dict.naver.com/#/entry/ccko/fb38e1e60a874858bdeaf1176666f440
假,假想,가상,https://hanja.dict.naver.com/#/entry/ccko/145d344efa9d461cbae753a22f89775a
假,假說,가설,https://hanja.dict.naver.com/#/entry/ccko/62b15c3c02334875b5fdcd96c6eabc7e
假,假面,가면,https://hanja.dict.naver.com/#/entry/ccko/efd90057768e42c789511eb705746c91
假,假裝,가장,https://hanja.dict.naver.com/#/entry/ccko/f8bdd03d43604d09ac4e2a03203d09bc
假,假家,가가,https://hanja.dict.naver.com/#/entry/ccko/75a6fe51e0404c219985003688558053
假,假令,가령,https://hanja.dict.naver.com/#/entry/ccko/5a11d1afce2f4f3ca5da97b4090ccc13
假,眞假 ( 眞仮 ),진가,https://hanja.dict.naver.com/#/entry/ccko/6cad50f819a3413e95dea9dd21dd95ab
假,假漆,가칠,https://hanja.dict.naver.com/#/entry/ccko/6e079070787b48d9975c01c45c822d4f
假,假設,가설,https://hanja.dict.naver.com/#/entry/ccko/5d991c35670f4fc9a742b9dad0e48563
假,假屋,가옥,https://hanja.dict.naver.com/#/entry/ccko/0423e8c6163b4bb18035583e7a5d6398
街,街,가,https://hanja.dict.naver.com/#/entry/ccko/617f8a57ccf749ecaf01644729d52c1e
街,商街,상가,https://hanja.dict.naver.com/#/entry/ccko/431487932d6b49c7b9755c01da5a44cc
街,街路樹,가로수,https://hanja.dict.naver.com/#/entry/ccko/35c9abcb3fc647089214ea321641b477
街,街路燈,가로등,https://hanja.dict.naver.com/#/entry/ccko/57066bb8a7fb4775aeda44e734b3f00d
街,街衢,가구,https://hanja.dict.naver.com/#/entry/ccko/7383277a5e0f4c83919c5c8b5a82fe4e
街,遊街,유가,https://hanja.dict.naver.com/#/entry/ccko/66ccdfdc953d4df980276bdd4f8a3efe
街,雲從街,운종가,https://hanja.dict.naver.com/#/entry/ccko/1677bcf245c24f9c95fc9c7f70a85f4a
街,街衢經行,가구경행,https://hanja.dict.naver.com/#/entry/ccko/d5cfc56268b742bdb8d9ee4a337d5150
街,街道,가도,https://hanja.dict.naver.com/#/entry/ccko/91241a89e7344d4ebc093b979687bb48
街,街上,가상,https://hanja.dict.naver.com/#/entry/ccko/5c99f5a26ef24ccea2fd7d0b8987079c
街,街頭,가두,https://hanja.dict.naver.com/#/entry/ccko/d182ec15938d49b0a6edfa8a74c67942
街,四街,사가,https://hanja.dict.naver.com/#/entry/ccko/d22260a8854442238f2042006f0dd6c1
街,街說,가설,https://hanja.dict.naver.com/#/entry/ccko/e93f1998180947fb91a28bfcdc0288c5
街,市街,시가,https://hanja.dict.naver.com/#/entry/ccko/f13a7f48eb654d9599a1afa0df6d5bb6
街,街燈,가등,https://hanja.dict.naver.com/#/entry/ccko/00511c8e2f7d46d7b9ba25ae0d3c6f2a
暇,閑暇 ( 閒暇 ),한가,https://hanja.dict.naver.com/#/entry/ccko/944139be3d3b4136968018c1ccd5b390
暇,休暇,휴가,https://hanja.dict.naver.com/#/entry/ccko/c599f61c97e84363833d926d57cfc55f
暇,餘暇,여가,https://hanja.dict.naver.com/#/entry/ccko/47cc738d298f4107ae6f89ec98dc6124
暇,乞暇,걸가,https://hanja.dict.naver.com/#/entry/ccko/ba6acc7e82724091b6f1fdd6e2fdf5e5
暇,賜暇,사가,https://hanja.dict.naver.com/#/entry/ccko/5c880c5580954aefb349a2dc661f9ae0
暇,告暇,고가,https://hanja.dict.naver.com/#/entry/ccko/8613699453e5465593e896f3ddd332b0
暇,病暇,병가,https://hanja.dict.naver.com/#/entry/ccko/3dc0ad12583b483e9c68e52ff7356a52
暇,式暇,식가,https://hanja.dict.naver.com/#/entry/ccko/a99c923818cc4184b944b8fe0c94963c
暇,請暇,청가,https://hanja.dict.naver.com/#/entry/ccko/b697ab62c8a445b8a517616c442ac30e
暇,賜暇讀書,사가독서,https://hanja.dict.naver.com/#/entry/ccko/f7005d012b3449258bd44e063aa2f469
暇,求暇,구가,https://hanja.dict.naver.com/#/entry/ccko/22a3a5e5ee3e4fde8e95851ba8607ff6
暇,暇日,가일,https://hanja.dict.naver.com/#/entry/ccko/8663ff9144b74a9cb5b8fcc0459ea186
暇,得暇,득가,https://hanja.dict.naver.com/#/entry/ccko/8ab622049d064c8fb31a95cecb5b8b9a
暇,公暇,공가,https://hanja.dict.naver.com/#/entry/ccko/d9bc3a1c27fa4127978daf1680198bd0
暇,小暇,소가,https://hanja.dict.naver.com/#/entry/ccko/ee7fa798629340cba8d8366b1533d9f9
佳,佳人,가인,https://hanja.dict.naver.com/#/entry/ccko/18851410a7bd4535b05507090704918c
佳,佳緣,가연,https://hanja.dict.naver.com/#/entry/ccko/bb49cd77540544fc9fedb7ebbdf28f57
佳,勝佳妓,승가기,https://hanja.dict.naver.com/#/entry/ccko/fbce03dd20604e84b24c206c08427fb6
佳,佳宵,가소,https://hanja.dict.naver.com/#/entry/ccko/001ec7d506c1463fb0313e56cc01abb6
佳,佳氣,가기,https://hanja.dict.naver.com/#/entry/ccko/1887fd82044f407aa2161f6a4390a32d
佳,佳約,가약,https://hanja.dict.naver.com/#/entry/ccko/e1f1a32f444f479a984938f847efada0
佳,佳宴,가연,https://hanja.dict.naver.com/#/entry/ccko/0cfbdda5f71a4dfb824c401d5380da65
佳,佳名,가명,https://hanja.dict.naver.com/#/entry/ccko/16edd27221934cc4a1e0f3f06b6c3954
佳,佳器,가기,https://hanja.dict.naver.com/#/entry/ccko/186717df6927400cbced0200a4b0633f
佳,佳景,가경,https://hanja.dict.naver.com/#/entry/ccko/18e29eab92f046c7b90344a8be0de94d
佳,太佳,태가,https://hanja.dict.naver.com/#/entry/ccko/547afc6015a64b9ea8228d8204a53de3
佳,佳賓 ( 嘉賓 ),가빈,https://hanja.dict.naver.com/#/entry/ccko/5e62524c77cb4d0fa89bde89f8c5dcf2
佳,佳期,가기,https://hanja.dict.naver.com/#/entry/ccko/6304528bfa544e2ebd89b8e286586569
佳,佳兆 ( 嘉兆 ),가조,https://hanja.dict.naver.com/#/entry/ccko/943a4419f5654de0a68cdd01d33b1510
佳,佳興,가흥,https://hanja.dict.naver.com/#/entry/ccko/97a9bd06bbdf4f388a0e93ae9cc6fe14
架,架空,가공,https://hanja.dict.naver.com/#/entry/ccko/e3543be7516c4571931a2e03cbf67293
架,十字架,십자가,https://hanja.dict.naver.com/#/entry/ccko/d7e716851f9346998a7162537b3df98a
架,架橋,가교,https://hanja.dict.naver.com/#/entry/ccko/267290295019443e9bff3832e64939e4
架,架子,가자,https://hanja.dict.naver.com/#/entry/ccko/037bd564e5fd44eabad9fb3d0454bb27
架,軒架,헌가,https://hanja.dict.naver.com/#/entry/ccko/177a348a17344955a327f4f3b2981c0c
架,架閣庫,가각고,https://hanja.dict.naver.com/#/entry/ccko/0a00bad839a14c878937849925ddb4db
架,架構,가구,https://hanja.dict.naver.com/#/entry/ccko/bba36f955f2c46b484da27c71d525316
架,軒架樂,헌가악,https://hanja.dict.naver.com/#/entry/ccko/14c0823d30d34bedab15c87590e53280
架,架子軍,가자군,https://hanja.dict.naver.com/#/entry/ccko/45394666456f4b5680732a29cdf623a0
架,架臺,가대,https://hanja.dict.naver.com/#/entry/ccko/3232df992632443385c760348ba12ffe
架,支架,지가,https://hanja.dict.naver.com/#/entry/ccko/ab25e96ab951433cadf66b129f293cbd
架,間架,간가,https://hanja.dict.naver.com/#/entry/ccko/f52ae90a95604c3696a3f9d63ff9b58e
架,架空的,가공적,https://hanja.dict.naver.com/#/entry/ccko/604c7677f0434e008050a8a28ff19d2e
架,筆架,필가,https://hanja.dict.naver.com/#/entry/ccko/01c0a2707d794a7799cccef77049f7e2
架,畫架,화가,https://hanja.dict.naver.com/#/entry/ccko/0bf6d29b6ee74bfe97c040358a83f0f3
各,各,각,https://hanja.dict.naver.com/#/entry/ccko/b5b578e0bff54100a77ba87306ee8206
各,各各,각각,https://hanja.dict.naver.com/#/entry/ccko/a3f6e3efb8f94f77a02c963638758732
各,各界各層,각계각층,https://hanja.dict.naver.com/#/entry/ccko/8dc4857fc11c40d98b030bafe5f68d64
各,各人各姓,각인각성,https://hanja.dict.naver.com/#/entry/ccko/cb545e30775540259ddafedbe890d51b
各,各樣各態,각양각태,https://hanja.dict.naver.com/#/entry/ccko/f0e1ef1df59549f9868547a262bda3ad
各,各色各樣,각색각양,https://hanja.dict.naver.com/#/entry/ccko/fb39878632234dbd80a30232ada8ddf1
各,各各打去,각각타거,https://hanja.dict.naver.com/#/entry/ccko/1eb21c19a1bf4fc3945c0c854088f7f8
各,各別,각별,https://hanja.dict.naver.com/#/entry/ccko/6938f097a7174dcc96192054065bded5
各,各自,각자,https://hanja.dict.naver.com/#/entry/ccko/82320aa720824292aae2e0c236d2f6e4
各,各種,각종,https://hanja.dict.naver.com/#/entry/ccko/abacd7545053401eaee770f884b1070b
各,各宮,각궁,https://hanja.dict.naver.com/#/entry/ccko/d7467e8a87334ca2b89a4272b249ba68
各,各體,각체,https://hanja.dict.naver.com/#/entry/ccko/0ff1e18d493a44939a481816c97cddb4
各,各殿,각전,https://hanja.dict.naver.com/#/entry/ccko/4fba7dfef2f242989888c567a7bd1b6b
各,各立,각립,https://hanja.dict.naver.com/#/entry/ccko/725e71c906d14425a5b412d6f99066b1
各,各所,각소,https://hanja.dict.naver.com/#/entry/ccko/88b5d58338f04987bb056b51a540c57a
角,角,각,https://hanja.dict.naver.com/#/entry/ccko/3476e3e5497c486397d479fd3b59d279
角,直角四角形,직각사각형,https://hanja.dict.naver.com/#/entry/ccko/23d2307c05214ad9afa75e97ad7f7f9b
角,等角多角形,등각다각형,https://hanja.dict.naver.com/#/entry/ccko/42bfb75410b4426fadf053c4555112db
角,等角三角形,등각삼각형,https://hanja.dict.naver.com/#/entry/ccko/910e26c30b4141cb82190fbb30d5e42b
角,銳角三角形,예각삼각형,https://hanja.dict.naver.com/#/entry/ccko/b0e52dfd5dd5446d97e0e65525c6372b
角,直角三角形,직각삼각형,https://hanja.dict.naver.com/#/entry/ccko/bf921eef8073469496b379571e2074cf
角,鈍角三角形,둔각삼각형,https://hanja.dict.naver.com/#/entry/ccko/cd783580bb684d62ba571ce248a34d8f
角,生角,생각,https://hanja.dict.naver.com/#/entry/ccko/0286d601b24945ee9249f143c58c99b7
角,角度,각도,https://hanja.dict.naver.com/#/entry/ccko/ccad31b26dfa4f1ab746cae4c2fd412d
角,頭角,두각,https://hanja.dict.naver.com/#/entry/ccko/4ac8d30c5d8a469693c0a6f9325d663b
角,角弓,각궁,https://hanja.dict.naver.com/#/entry/ccko/0958414ac6244f0488e83cc5c1b9083f
角,小角,소각,https://hanja.dict.naver.com/#/entry/ccko/3ae4a34645154a548b423c6609cfb728
角,銳角,예각,https://hanja.dict.naver.com/#/entry/ccko/8629f10805f54c44859839f010cf23b6
角,鈍角,둔각,https://hanja.dict.naver.com/#/entry/ccko/cdd732a676594d0aa73feaf161e3626a
角,三角形,삼각형,https://hanja.dict.naver.com/#/entry/ccko/85860c70e7b24cbf846eeb8f79b89ec2
刻,刻,각,https://hanja.dict.naver.com/#/entry/ccko/2c86dcb5b83240bba87926c32d24a3e7
刻,刻刻,각각,https://hanja.dict.naver.com/#/entry/ccko/55cafbe4abba4321999766d29222ceb3
刻,刻一刻,각일각,https://hanja.dict.naver.com/#/entry/ccko/ad774dda8dcf4076888f8fd5e1d92218
刻,深刻,심각,https://hanja.dict.naver.com/#/entry/ccko/72450ecb23c246eea5719ad07fca1c42
刻,頃刻,경각,https://hanja.dict.naver.com/#/entry/ccko/283b4083d1f942ee841861fb88d35a94
刻,遲刻,지각,https://hanja.dict.naver.com/#/entry/ccko/6c4dda0003c8499fa39121ab5eb97f7c
刻,浮刻,부각,https://hanja.dict.naver.com/#/entry/ccko/1e97099e7334451c8a1cbec48a5cf88f
刻,刻薄,각박,https://hanja.dict.naver.com/#/entry/ccko/53ead19423de477b8207af5acfdfef45
刻,彫刻 ( 雕刻 ),조각,https://hanja.dict.naver.com/#/entry/ccko/8c229f4f3bf44df38abcd299b6277968
刻,時刻,시각,https://hanja.dict.naver.com/#/entry/ccko/033a228e0fc44f07bf0a69d432bd207d
刻,刻苦,각고,https://hanja.dict.naver.com/#/entry/ccko/02d3af3188bd4f70a3b26891eb97a92d
刻,卽刻,즉각,https://hanja.dict.naver.com/#/entry/ccko/dc612f9b1d604f4b87e9e17b7b3dc2b4
刻,刻印,각인,https://hanja.dict.naver.com/#/entry/ccko/e76e60616ccd4b2bbac86243f4378d43
刻,初刻,초각,https://hanja.dict.naver.com/#/entry/ccko/0d80a947bc8c46a6a59577096f27c53e
刻,刻竹,각죽,https://hanja.dict.naver.com/#/entry/ccko/3343a291f3cd4cc08e8889e3e03d1b20
覺,覺,각,https://hanja.dict.naver.com/#/entry/ccko/56577f8f893c43ddb1944abb3974a78c
覺,吾老不覺覺人之老,오로불각 각인지로,https://hanja.dict.naver.com/#/entry/ccko/5766d724ef934534a35ed14589b95980
覺,感覺,감각,https://hanja.dict.naver.com/#/entry/ccko/33191223718a496c8a7b1cfba881759b
覺,覺醒,각성,https://hanja.dict.naver.com/#/entry/ccko/a496250f6e384c55a3ea253e16bc0368
覺,覺悟,각오,https://hanja.dict.naver.com/#/entry/ccko/2f6042347d814760bd9613304203b4ae
覺,錯覺,착각,https://hanja.dict.naver.com/#/entry/ccko/df955bc1355043c28dfeda4671b35de8
覺,嗅覺,후각,https://hanja.dict.naver.com/#/entry/ccko/c08233e8fa14493b8ae1273f874ed50a
覺,知覺,지각,https://hanja.dict.naver.com/#/entry/ccko/eefa35d5427441d48b414b89e2b342af
覺,觸覺,촉각,https://hanja.dict.naver.com/#/entry/ccko/3b23176850664389b090bc15ee2147ac
覺,視覺,시각,https://hanja.dict.naver.com/#/entry/ccko/acb1079d803740c5972ff564a273bee7
覺,味覺,미각,https://hanja.dict.naver.com/#/entry/ccko/c306b367ebf6494b8a174a85cbf43c2e
覺,覺書,각서,https://hanja.dict.naver.com/#/entry/ccko/3c9e492514994d18a751b742340b439e
覺,自覺,자각,https://hanja.dict.naver.com/#/entry/ccko/e1212b1e45ef47ce9c3a46e82dda1b36
覺,幻覺,환각,https://hanja.dict.naver.com/#/entry/ccko/6d1603d1c6c64920951d5332e0d2f8ac
覺,聽覺,청각,https://hanja.dict.naver.com/#/entry/ccko/915383abcb9746da89cbe53a95e89e0d
脚,脚,각,https://hanja.dict.naver.com/#/entry/ccko/c11bb7908c584d0fb3b95f5b6d769394
脚,橋脚,교각,https://hanja.dict.naver.com/#/entry/ccko/dbe76d5514454a688b2adfe6fd0693b7
脚,脚光,각광,https://hanja.dict.naver.com/#/entry/ccko/2a6f711ce61046c1b357ad2e0aec2c4c
脚,脚力,각력,https://hanja.dict.naver.com/#/entry/ccko/5dd537705d984584a7e78e640e024ee7
脚,立脚,입각,https://hanja.dict.naver.com/#/entry/ccko/10a4c330027645f8a0672af89ee3481c
脚,脚本,각본,https://hanja.dict.naver.com/#/entry/ccko/3484b09ff98a47ab92db2be4576035bc
脚,脚註 ( 脚注 ),각주,https://hanja.dict.naver.com/#/entry/ccko/876fbd2126e342808a194d79642b9e40
脚,脚色,각색,https://hanja.dict.naver.com/#/entry/ccko/ed8bdf3dea1a4cb49832da1eabde0f74
脚,蹇脚,건각,https://hanja.dict.naver.com/#/entry/ccko/39c61a2e81c6486da3052e6186a9241f
脚,脚夫,각부,https://hanja.dict.naver.com/#/entry/ccko/a5acb12104d94f4cbf6f07d849998bdc
脚,脚絆,각반,https://hanja.dict.naver.com/#/entry/ccko/15b842d022594e6f8348a9c6ce258997
脚,後脚,후각,https://hanja.dict.naver.com/#/entry/ccko/1d57eb643561430fa1337d2d0e346e73
脚,赤脚,적각,https://hanja.dict.naver.com/#/entry/ccko/34e0c30976a24c1492c4c95a34c8ef2b
脚,獨脚,독각,https://hanja.dict.naver.com/#/entry/ccko/44a9692a361e466db04e39c59861a543
脚,長脚,장각,https://hanja.dict.naver.com/#/entry/ccko/6738cbd724d74457925ebe350d077a79
閣,閣,각,https://hanja.dict.naver.com/#/entry/ccko/12ee8516da994bcc8dbbf974cef0ee82
閣,樓閣,누각,https://hanja.dict.naver.com/#/entry/ccko/44f91f95f7fe49ef87c4644dab11d107
閣,奎章閣,규장각,https://hanja.dict.naver.com/#/entry/ccko/233466ff9a1645cba42c926492c026ab
閣,殿閣,전각,https://hanja.dict.naver.com/#/entry/ccko/efc54d011d244943b65d872cc039ab60
閣,內閣,내각,https://hanja.dict.naver.com/#/entry/ccko/360911ec2f2d4f16bead910281a8bb9c
閣,閣下,각하,https://hanja.dict.naver.com/#/entry/ccko/34abd73fab2b4a869c51ca690f8f1b84
閣,閣僚,각료,https://hanja.dict.naver.com/#/entry/ccko/8136b885ef1c45fc9012aef25aff1f4d
閣,直閣,직각,https://hanja.dict.naver.com/#/entry/ccko/45839ab2a8d64f29a4e662f53b8db788
閣,普信閣,보신각,https://hanja.dict.naver.com/#/entry/ccko/3a778bee5af04ceb836faa179c71de91
閣,砂上樓閣,사상누각,https://hanja.dict.naver.com/#/entry/ccko/b1d81e44455f402cbc37e29ce8219173
